,overall,reviewTime,reviewerID,style,reviewText,summary,product_id,place,age,gender
2293,5,"08 15, 2016",A3R2PQ01UGPDOX,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Love these! I have 3 pairs...they're so comfortable - I'm on my feet all day & my feet actually don't hurt at the end of the day when I wear these :)
I've learned to get these 1/2 size smaller....I'm normally a size 7 and the 6 1/2 fit perfectly",Soooo comfortable.....,P06917,Andhra Pradesh,44,female
2294,5,"08 15, 2016",AV2MXVWMTERBK,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Great shoes. Lightweight and comfortable,Five Stars,P01417,Sikkim,17,female
2295,5,"08 14, 2016",A2UE1H1A7NH56P,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",BEST. SHOES. EVER.  I bought two pairs in different colors- black n' white and the pink and white...  They have AWESOME support for whatever you use them for.. I have one for work and the other for training/running/etc in...,BEST SHOES EVER!,P04368,Tamil Nadu,61,male
2296,5,"08 8, 2016",A36XF6818PQ4DJ,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",These sneakers give me the motivation to workout because they feel so good and are great for any training,... me the motivation to workout because they feel so good and are great for any training,P05507,Lakshadweep,23,male
2297,3,"08 5, 2016",A2SF88GW3AWEFK,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I LOVE the look and comfort of these shoes for style and lifting weights. Super cute and flezable. BUT for running, absolutely not!! It might just be my pronation/supnation and these shoes just do not work for my personal stride. I run about 2-4 miles every few days. Average of 8 miles a week and then sprints twice a week on a treadmill. Just after running with these 3 times, I am having major back issues that I have never had before.

MY STATS and other shoes:
I road and trail run. I run on my tip toes on the treadmill and a lot of heal on the road. I am 5'6 169lbs with more muscle than an average runner. Built more like a sprinter than a marathon runner.
I LOVE Nike FLEX bottoms. They really give me support and flex needed. I have also used Asics and Puma.",Hurt my knees and back running,P07798,Madhya Pradesh,64,female
2298,5,"07 27, 2016",AIM9MWMG87AWG,"{'Size:': ' 5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Size 5. Very comfortable shoes. Love!,Very comfortable shoes. Love,P09212,Delhi,14,female
2299,5,"07 22, 2016",AK1X6JAJ2L389,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}","I bought a wide size of these at a local store and they are amazing!  Soft, comfy, with moderate support.  Not a cloud to walk on, but not minimalist.  The wide size is perfect for my wide feet with high arches.  The shoe tends to run about a half size long though, especially for Nike.  I am working on getting in shape, and these shoes feel good all day... No rubbing on my big toe joint or pinkie toe or heel.  Very pleased.",Great shoes,P00499,Assam,53,male
2300,3,"07 21, 2016",A3IO5BLF4EPZDR,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I always buy the same size this ones came to large,large shoe,P08513,Karnataka,63,female
2301,5,"07 19, 2016",A26TU9F2BSPSGT,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Nice shoes, fit good",Five Stars,P08749,Kerala,46,male
2302,5,"07 18, 2016",ABRX0RQNRXX85,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",I bought these for my wife. She saw them in the store but did not have their size so i ordered on amazon. She loves them . She already had for a couple of months and no complains at all. One of her favorites shoes for running or for her job since she walks a lot in the warehouse. Now she loves me more. :),My wife loves these shoes.,P03451,Pondicherry,23,male
2303,5,"07 13, 2016",A2GXUQFUWMZ2FH,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love these shoes. My feet have been weird since I was pregnant and my old shoes were uncomfortable. These are very comfy and help me get active. They are also stylish and go with anything.,Love Love Love,P00499,Pondicherry,59,female
2304,5,"07 1, 2016",AS378UOMHULXO,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Look better than the picture, very comfortable, great support.",PERFECT,P03691,Pondicherry,65,female
2305,5,"07 1, 2016",A3QX1A6IPFQTN9,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Love my new Nike's.  It's been years since I've been able to wear them (sizing changed years ago and I just couldn't wear them any more) but now the new styles and sizing are perfect.  Lightweight shoe with tons of style.  The Fog color is just what I was looking for...not black and not neon!  I wore them to participate in Relay for Life (24 hour walk) and they held up great!,Nice shoe,P07423,West Bangal,44,male
2306,5,"06 28, 2016",A3LJ4LLR2UX4CB,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I am so happy with this purchase. I feel like I'm barely wearing a sneaker when working out. Another plus is that when I take off my sneaker, my sock is barely sweaty! I have never had that experience with a shoe. The shoe is also very attractive and flattering and looks nice on my feet.",I am so happy with this purchase,P08675,Tamil Nadu,58,female
2307,5,"06 25, 2016",A34WSGSH5OBAM2,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Absolutely love them. Can even wear them without my insoles.,Five Stars,P00705,Goa,33,male
2308,3,"06 21, 2016",A2QJWHL4HY9FMF,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}","Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,P04165,Uttar Pradesh,34,female
2309,5,"06 19, 2016",AXVYVUK058AM3,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Wore these for the first time hiking the bluffs. Not the best traction on well worn rocks, but super comfy. No blisters, no achilles pain like with other shoes. Will continue to purchase Nike shoes, because my feet love them for all activities! ( except my home workouts, they drag pretty hard on the carpet)",Love,P01845,Maharashtra,40,female
2310,5,"06 16, 2016",A1AS1520CGYJ79,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}","A-MA-ZING!  I needed a good jogging shoe and these make me feel like ""Forest Gump"".  I felt like I was running on a cloud.  I have narrow feet and these fit perfectly.  I am so happy that I am going to purchase another two pair as back-ups for once it's time to replace them.  Highly recommend to women who like to walk or run and light a light weight, comfortable shoe.",Absolutely Perfect Shoe!!,P04549,Rajasthan,54,male
2311,5,"06 10, 2016",AIP4C9MG13COB,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Comfortable and lightweight. Need a good training shoe that's also supportive and flexible.  I really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,P03991,Andhra Pradesh,24,male
2312,5,"06 5, 2016",A1X1DXP9HGXG27,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Excellent,Five Stars,P09756,Karnataka,44,female
2313,5,"06 2, 2016",AIO1XEP0AIDQJ,"{'Size:': ' 7 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}","These shoes are awesome!  They are nearly weightless and feel great on my feet.  The first day I wore them I wore them ALL day on vacation.  I put them on the next day and did the same.  Besides the comfort, they are really a cool color!",Awesome shoes!,P07798,Haryana,23,male
2314,5,"05 29, 2016",AYNXCABS73RDW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Super cute!,Five Stars,P08116,Kerala,52,male
2315,5,"05 28, 2016",A2X2KP4XXM06OU,"{'Size:': ' 11 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",perfect,Five Stars,P04368,Pondicherry,37,male
2316,5,"05 24, 2016",A15DWAOMHKY7F2,,"This is the most comfortable shoe I've ever had. No other shoe can compare to how the individual nubs on the bottom allow your foot to be cushioned, yet work like it's suppose to. My feet feel cradled in this shoe and hard surfaces don't make my feet ache anymore.

These shoes have a small amount of support, but not much, which I like as I'm coming from vibram five fingers. (Sorry vffs, I'm bailing after 2 years of shin splints, no matter what I did).

Highly recommended for walking/running on concrete or tracks. As long as nike continues to make the flex supreme, they will get my money. Please don't change this shoe!",Time to leave the fad of the month for something that works.,P01417,Goa,30,male
2317,4,"05 24, 2016",A2P87PVYP2KLT6,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}","I wear them for Zumba and my heel slips on turns. A little annoying because I have to pay attention but they are so cute and comfy, it balances out.",A little annoying because I have to pay attention but they are ...,P08099,Kerala,65,female
2318,5,"05 20, 2016",A1OOBIVO3APP7E,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Nice shoes,Five Stars,P04549,Maharashtra,50,male
2319,5,"05 18, 2016",A2G9JO5SZ3GUXH,"{'Size:': ' 9 B(M) US', 'Color:': ' Grey'}","These run large. I wear a 9.5 exactly in every shoe, but these I bought a 9, and the toe area is pretty wide plus plenty long even with socks. Very comfy and very nice looking shoe. I love them but glad I was able to try them on before purchasing.",and the toe area is pretty wide plus plenty long even with socks,P09920,Kerala,35,male
2320,5,"05 16, 2016",A14NH559TEDFQL,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}","Perfect fit, very comfortable, and a great color. They also fit as expected.",Five Stars,P01401,West Bangal,19,female
2321,5,"05 15, 2016",A2KCFRMKVHYSU7,"{'Size:': ' 8 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Really comfy and nice color,Great and comfy for sports,P06064,Delhi,21,male
2322,4,"05 11, 2016",A10RXRZE0TAKPU,"{'Size:': ' 10 D(M) US', 'Color:': ' Grey/Orange'}","The picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. I have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). I was shooting for a rounder, broader toe design which is more comfortable for me, and I feel that the pictures of this shoe didn't accurately depict what I received, in that one detail. Otherwise, ""the shoe fits."" So I am wearing it.",A bit pointier toe than depicted...,P04511,Rajasthan,29,female
2323,5,"05 10, 2016",A22WG2NE4D47UM,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",These are the most comfortable shoes I've used for working out. Extremely light weight and flexible. Loved them so much I purchased two more pair in different colors.,Best shoes ever!!!,P01497,Gujarat,34,female
2324,5,"05 9, 2016",A1SC6HVU28ND3D,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Very comfortable and looks great!,Five Stars,P02254,Gujarat,30,male
2325,5,"05 8, 2016",AJDH2WVLX79KA,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love this shoes so comfy and great very everyday use. Runs big,Fits wonderful,P01948,Kerala,61,female
2326,4,"05 7, 2016",AVHVZJ5HB6FSK,"{'Size:': ' 12 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Nice looking and fit nice,Four Stars,P01948,Delhi,18,female
2327,4,"05 4, 2016",AG8MPE8CQAPM7,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I am a recess aide and on my feet all day long. I tried these shoes on in the store before purchasing them on Amazon. They are very lightweight and comfortable. I was surprised how great they felt. I haven't had a pair of Nikes since Nike shoxs came out. They are so much more lightweight than those. I wore them an entire day the first day and had no problems. The second day; however, I got a pain in my hip to the point where I started limping. As soon as I got home and took them off, the pain was gone the rest of the evening. I'm only 30 by the way. Nothing else in my daily routine changed except wearing these shoes two days in a row. I don't understand why it would make my hip hurt since they are comfortable on my feet, but I'm sure that was the problem. I wore different shoes today and had no pain. I don't think as much as I am on my feet I will be able to wear them an extended amount of time. I will have to rotate wearing them every other day. For normal wear, I believe, people will be fine. I am literally walking or standing six hours a day straight.

**UPDATE: So, initially after wearing them, I had hip pain after wearing them. I don't know if they just needed to be broken in, but I wear them all the time now and have not experienced any pain since the first couple times of wearing them. They are comfortable, and I love them even more now.",Comfortable and lightweight,P07650,Rajasthan,41,female
2328,5,"05 4, 2016",A1AWX0M8R6A2I1,"{'Size:': ' 12 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Perfict fit for me. Great looking shoes at a great price.,nice,P06456,Punjab,55,male
2329,5,"04 23, 2016",AT5OQFDS6PEE1,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",The sneakers are very comfortable and fit to size.,Five Stars,P01996,Punjab,11,female
2330,5,"04 21, 2016",AOFQAZVA6Q6E7,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I've had these shoes for about a week now and have so far enjoyed using them. Considering the fact that I have wide feet, the shoes are slightly tight. However, it doesn't feel uncomfortable nor does it bothers me as I use them throughout my workouts. I know some people personally like when the shoes are a bit tighter or a bit looser so it's all in personal preference.",Wide Feet so Somewhat Tight,P08730,Sikkim,13,male
2331,4,"04 20, 2016",A2C6XHB0AEBNEG,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I really like them!,Four Stars,P01497,Sikkim,27,female
2332,4,"04 19, 2016",A3UMNRR89DIZRM,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Good light weight shoe...had to add insole for more support.,Four Stars,P04611,Sikkim,45,female
2333,5,"04 18, 2016",AZRZ2FB7CFNOE,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I love my tennis shoes,Five Stars,P04955,Gujarat,21,female
2334,3,"04 4, 2016",A4M7JTCBXRAT3,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","This is a shoe I will wear with black dress pants or jeans when I need comfort and a little style, but I am not impressed.  This is a very flimsy shoe with little support at all.  Not like any Nike I've ever purchased in the past.  It looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",P04657,Lakshadweep,28,female
2335,5,"03 31, 2016",A2TRI54C8EMCX,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}","Love it!! Super comfortable and nice!! Got more than I expected, super flexible great for training. Definetly recommend it.",Love it!! Definetly recommend it,P04368,Goa,37,female
2336,5,"03 28, 2016",A1WVSBL8J4ZESK,"{'Size:': ' 7.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Excelente,Five Stars,P07954,Karnataka,62,male
2337,5,"02 10, 2018",A3LJRA2I5F34W5,"{'Size:': ' 6', 'Color:': ' 5mm'}",Beautiful mirror finish-very comfortable. Looks great with my white gold engagement ring and you cant beat the price. I have another band like this in a different size that Ive had for 2 years and the finish is still beautiful with no scratches. If you want a beautiful ring at a great price I highly recommend the white tungsten carbide!!,Beautiful!!!,P02079,Uttar Pradesh,17,female
2338,5,"02 5, 2018",A3LJRA2I5F34W5,"{'Size:': ' 6', 'Color:': ' 3mm'}",Love the mirror finish - very comfortable - scratchproof. Pairs beautifully with my white gold engagement ring.,Beautiful ring!!!,P04955,Uttar Pradesh,17,female
2339,5,"05 21, 2017",A1NCY0KWVFW829,"{'Size:': ' 6', 'Color:': ' 6mm'}",very nice...quick shipment...,Five Stars,P01401,Sikkim,34,female
2340,5,"05 21, 2017",A1NCY0KWVFW829,"{'Size:': ' 10', 'Color:': ' 10mm'}",very nice...quick shipment,Five Stars,P00705,Sikkim,34,female
2341,5,"05 15, 2017",A1NCY0KWVFW829,"{'Size:': ' 6.5', 'Color:': ' 3mm'}",very nice ....high quality....,Five Stars,P04549,Sikkim,34,female
